ORD_ID,ORD_DATE,CUSTOMER_KEY,PRODUCT_KEY,SUPPLIER_KEY,WAREHOUSE_CODE,SHIP_STATE,SHIP_METHOD,CARRIER,ORDER_STATUS,QTY_UNITS,UNIT_WEIGHT_LB,UNIT_PRICE_USD,DISCOUNT_PCT,FREIGHT_USD,LINE_TOTAL_USD
7005817,5/22/2023,11074,4650,516,WHNJ1,AL,Ground,UPS,Delivered,16,9.68,85.78,0,9.97,1382.45
7005818,8/15/2024,19358,5511,330,WHTX1,PA,Ground,UPS,Delivered,24,8.17,77.36,0,21.76,1878.4
7005819,7/11/2025,15903,4572,394,WHNJ1,IN,Ground,UPS,Delivered,14,16.62,56.19,0,3.96,790.62
7005820,5/14/2024,13600,4934,416,WHFL1,KY,2Day,USPS,Delivered,26,8.29,37.73,0.05,55.04,986.97
7005821,4/1/2025,13056,4667,571,WHWA1,IL,Ground,UPS,Delivered,78,6.84,14.13,0,11.54,1113.68
7005822,3/15/2024,16477,2722,591,WHWA1,IL,Ground,FedEx,Cancelled,31,6.41,20.03,0,8.48,629.41
7005823,12/1/2024,10660,1375,339,WHFL1,FL,2Day,UPS,Delivered,42,5.65,60.62,0.05,37.26,2456
7005824,12/13/2024,16321,1558,324,WHPA1,CO,2Day,UPS,Delivered,6,13.23,24.55,0.15,28.49,153.7
7005825,7/24/2023,16514,2281,564,WHCA1,CO,Ground,FedEx,Delivered,148,8.29,80.17,0,2.35,11867.51
7005826,12/20/2023,14643,4424,343,WHCA1,NJ,Overnight,UPS,Delivered,16,19.85,203.88,0.05,23.66,3122.64
7005827,10/14/2024,19322,2129,470,WHTX1,OR,Ground,UPS,Delivered,43,1.7,6.28,0,11.86,281.9
7005828,3/25/2023,16374,2361,640,WHCA1,VA,Ground,FedEx,InTransit,47,17.4,30.37,0,29.76,1457.15
7005829,12/20/2023,14467,4598,469,WHIL1,IN,Ground,UPS,Delivered,116,12.41,277.12,0.1,3.53,28934.86
7005830,6/27/2024,19661,2101,603,WHPA1,AR,Ground,UPS,InTransit,63,9.47,107.59,0.05,12.61,6451.87
7005831,9/16/2025,15588,2535,326,WHPA1,ND,2Day,UPS,Delivered,48,4.61,55.49,0.1,8.26,2405.43
7005832,4/18/2024,12472,3626,480,WHTX1,AK,2Day,UPS,InTransit,99,3.69,41.35,0,42.02,4135.67
7005833,2/28/2025,19344,5128,450,WHFL1,KY,Ground,UPS,InTransit,81,15.69,90.42,0,31.86,7355.88
7005834,2/28/2024,16176,2632,433,WHNJ1,TN,Ground,DHL,Delivered,9,11.56,119.08,0.05,37.11,1055.24
7005835,2/5/2025,18285,1058,443,WHCA1,IN,Ground,FedEx,Delivered,38,11.43,24.67,0,10.45,947.91
7005836,8/27/2024,11282,2128,464,WHIL1,DC,Ground,FedEx,Delivered,184,9.4,170.48,0.1,35.57,28267.06
7005837,5/22/2025,13178,1312,401,WHFL1,KY,Ground,FedEx,Delivered,63,16.65,79.3,0,5.16,5001.06
7005838,2/3/2024,15668,4718,363,WHTX1,NJ,2Day,FedEx,Delivered,54,7.04,115.71,0,91.08,6339.42
7005839,9/5/2024,14512,3002,393,WHFL1,TX,Ground,FedEx,Delivered,18,8.17,122.87,0,4.57,2216.23
7005840,10/5/2024,13882,3738,507,WHTX1,NH,Ground,FedEx,InTransit,132,8.99,74.66,0.1,59.96,8929.57
7005841,2/10/2024,12414,4878,611,WHNJ1,CT,Ground,UPS,Delivered,16,8.8,81.95,0,35.71,1346.91
7005842,6/19/2023,11545,3283,372,WHGA1,FL,2Day,UPS,Delivered,12,22.3,86.21,0,22.49,1057.01
7005843,4/21/2023,14785,4184,360,WHWA1,VA,Ground,USPS,Delivered,56,4.71,46.73,0,11.17,2628.05
7005844,1/20/2023,15762,2432,329,WHCA1,MN,2Day,USPS,Delivered,56,3.1,94.47,0,20.56,5310.88
7005845,5/7/2025,17875,4126,319,WHIL1,OK,Ground,UPS,Cancelled,186,4.18,50.03,0.15,12.07,7921.81
7005846,9/23/2023,16962,5898,373,WHTX1,IN,Ground,FedEx,InTransit,15,15.07,60.03,0.05,35.09,890.52
7005847,8/27/2023,15627,5335,694,WHFL1,MD,Ground,FedEx,Delivered,63,9.41,179.3,0.05,22.81,10753.92
7005848,12/16/2024,14515,2776,657,WHCA1,KY,Ground,UPS,Delivered,24,3.83,58.51,0,8.15,1412.39
7005849,11/28/2023,11146,2319,694,WHFL1,NY,Ground,USPS,Delivered,101,10.62,80.14,0,15.35,8109.49
7005850,5/25/2024,19103,5208,546,WHIL1,MO,2Day,FedEx,Delivered,49,8.23,53.09,0.1,21.81,2363.08
7005851,7/11/2023,15451,4160,613,WHPA1,DC,Ground,FedEx,Delivered,90,13.99,46.44,0.1,29.44,3791.08
7005852,8/12/2025,11567,2329,624,WHPA1,NJ,Ground,UPS,Delivered,42,16.11,231.47,0.25,84.69,7376
7005853,4/11/2025,13006,5386,387,WHWA1,WI,Ground,UPS,Pending,76,45.31,21.53,0,72.62,1708.9
7005854,4/25/2025,14508,4975,659,WHWA1,NE,Ground,UPS,Delivered,61,4.92,62.23,0,44.85,3840.88
7005855,1/29/2024,14249,5678,483,WHIL1,NE,Ground,UPS,Delivered,47,3.27,25.87,0.15,20.89,1054.4
7005856,12/30/2024,18284,5466,497,WHWA1,VA,Ground,FedEx,Pending,71,14.24,144.38,0.2,5.28,8206.06
7005857,6/19/2023,13993,1220,544,WHPA1,NM,2Day,USPS,Delivered,48,18.08,57.47,0.15,6.82,2351.6
7005858,1/11/2023,18523,4303,628,WHTX1,VT,Ground,FedEx,Delivered,124,4.65,43.21,0.1,15.59,4837.83
7005859,1/24/2023,18028,3867,685,WHCA1,MT,Ground,UPS,Delivered,65,4.65,16.61,0,4.73,1084.38
7005860,8/20/2024,15761,2897,418,WHIL1,IN,Ground,UPS,Delivered,151,12.3,180.86,0,20.06,27329.92
7005861,3/26/2024,19147,5445,696,WHTX1,WV,Ground,FedEx,Delivered,27,27.97,23.69,0.05,37.66,645.31
7005862,6/8/2024,18046,3303,672,WHCA1,MA,Ground,UPS,Delivered,13,5.91,84.36,0,15.01,1111.69
7005863,1/9/2023,12978,5548,382,WHCA1,NV,Overnight,DHL,Delivered,48,10.54,115.19,0.2,15.14,4438.44
7005864,2/16/2024,15348,5185,547,WHTX1,IA,Ground,FedEx,Pending,22,3.2,274.81,0,10.91,6056.73
7005865,12/6/2024,14290,5967,534,WHCA1,NJ,2Day,USPS,Delivered,49,8.88,40.79,0,18.17,2016.88
7005866,3/11/2024,10530,4727,665,WHGA1,MO,Ground,UPS,Delivered,25,9.34,32.97,0,73.52,897.77
7005867,12/13/2024,12893,3043,453,WHIL1,DC,Ground,FedEx,Delivered,140,24.12,44.49,0,21.49,6250.09
7005868,9/19/2023,19459,1523,572,WHIL1,HI,Ground,UPS,Delivered,76,6.54,39.75,0.05,39.64,2909.59
7005869,2/25/2025,17444,3708,692,WHCA1,UT,Ground,FedEx,Delivered,65,15.1,16.05,0.05,11.5,1002.59
7005870,8/21/2024,19666,3999,335,WHTX1,HI,Ground,UPS,Delivered,119,6.29,188.51,0,51.24,22483.93
7005871,8/26/2023,14735,4922,513,WHNJ1,NV,Ground,FedEx,Delivered,15,10.56,44.78,0.05,16.04,654.16
7005872,9/24/2023,19790,1910,511,WHWA1,CA,2Day,UPS,Pending,137,34.78,53.65,0,30.4,7380.45
7005873,10/3/2024,12526,5538,439,WHPA1,NV,Overnight,FedEx,Delivered,63,29.33,93.09,0,12.19,5876.86
7005874,3/17/2025,13762,5134,489,WHCA1,DE,Ground,UPS,Delivered,16,32.42,158.32,0,40.63,2573.75
7005875,2/8/2024,16142,2881,600,WHNJ1,MT,Ground,UPS,Pending,127,12.69,26.63,0.05,3.85,3216.76
7005876,10/19/2023,12743,4280,695,WHCA1,CO,Ground,FedEx,Delivered,59,8.81,77.07,0.15,10.3,3875.36
7005877,4/29/2025,14636,5306,552,WHNJ1,NY,Ground,DHL,Delivered,83,11.86,25.62,0,21.68,2148.14
7005878,11/10/2024,14426,3561,695,WHCA1,WV,2Day,FedEx,Pending,148,13.23,75.78,0,10.13,11225.57
7005879,3/18/2024,18662,4073,450,WHTX1,NY,Ground,FedEx,Delivered,147,12.63,73.62,0.15,40.87,9239.69
7005880,5/3/2024,13831,4827,641,WHPA1,ID,2Day,UPS,Delivered,148,6.53,43.09,0,6.95,6384.27
7005881,8/21/2023,16993,5477,519,WHFL1,CO,Ground,UPS,Delivered,53,6.37,70.65,0,5.54,3749.99
7005882,10/2/2024,10534,3876,382,WHFL1,IL,Ground,UPS,Delivered,111,6.99,71.56,0.1,37.53,7186.37
7005883,12/19/2023,14563,3907,490,WHNJ1,RI,Ground,DHL,Delivered,28,19.01,56.67,0.05,55.67,1563.09
7005884,9/15/2025,17121,5490,534,WHWA1,SC,2Day,UPS,Delivered,130,20.29,51.99,0,17.11,6775.81
7005885,4/24/2024,16564,5492,476,WHWA1,UT,Ground,USPS,Delivered,42,67.53,23.09,0,13.25,983.03
7005886,5/1/2024,17290,1545,532,WHGA1,ND,Ground,FedEx,Delivered,60,12.91,27.96,0.05,10.27,1603.99
7005887,8/2/2024,14088,4098,658,WHTX1,MN,Ground,FedEx,Pending,147,6.23,39.03,0.15,68.74,4945.54
7005888,6/27/2025,18954,4626,363,WHPA1,SD,Ground,USPS,Delivered,124,7.5,29.61,0,4.84,3676.48
7005889,2/10/2025,19083,4506,537,WHCA1,VT,Ground,UPS,Delivered,170,9.1,40.17,0,68.97,6897.87
7005890,3/21/2024,12356,2085,333,WHNJ1,KY,2Day,FedEx,Pending,45,24.69,56.89,0.15,26.01,2202.05
7005891,12/6/2024,11956,1553,513,WHWA1,VT,2Day,USPS,Delivered,18,15.52,63.82,0,27.46,1176.22
7005892,8/20/2024,12972,2154,360,WHPA1,WV,2Day,FedEx,Delivered,154,4.46,88.9,0,6.15,13696.75
7005893,5/9/2024,15540,4939,679,WHIL1,AL,2Day,UPS,Delivered,64,9.66,66.96,0,55.77,4341.21
7005894,8/11/2023,17494,3246,302,WHWA1,CT,2Day,UPS,Cancelled,147,4.14,65.21,0.05,16.06,9122.64
7005895,4/5/2024,11673,2687,697,WHTX1,IL,Overnight,FedEx,InTransit,107,14.27,87.34,0.1,44.12,8454.96
7005896,10/4/2023,12837,1694,357,WHNJ1,IN,Ground,UPS,Pending,142,6.54,31.58,0,12.64,4497
7005897,6/25/2025,14928,4791,601,WHTX1,KY,Ground,USPS,Delivered,92,6.93,33.48,0,13.38,3093.54
7005898,12/6/2023,14940,1498,587,WHNJ1,NJ,Overnight,UPS,Delivered,125,3.24,46.21,0.1,16.28,5214.9
7005899,8/6/2025,13645,3096,438,WHFL1,WV,Ground,FedEx,Delivered,14,15.75,36.83,0,31.61,547.23
7005900,6/26/2024,12298,1613,579,WHIL1,WA,2Day,FedEx,Pending,178,20.65,17.59,0,30.93,3161.95
7005901,10/7/2024,14062,4968,514,WHGA1,WI,Ground,FedEx,Delivered,22,6.6,89.8,0.05,17.61,1894.43
7005902,7/7/2024,13167,1376,539,WHIL1,ND,2Day,FedEx,Delivered,3,9.07,29.83,0,5.62,95.11
7005903,6/2/2023,19512,1806,585,WHCA1,NE,Ground,USPS,Delivered,70,7.5,213.25,0.1,1.84,13436.59
7005904,12/28/2023,10184,1921,331,WHTX1,MO,Ground,FedEx,Delivered,103,8.77,67.36,0,39.02,6977.1
7005905,4/27/2023,19476,5971,506,WHGA1,UT,Ground,FedEx,Delivered,104,6.12,20.97,0,10.36,2191.24
7005906,9/27/2024,12847,4605,574,WHTX1,OH,Ground,UPS,Delivered,42,5.17,95.7,0,30.15,4049.55
7005907,3/16/2024,19625,2444,311,WHPA1,FL,2Day,UPS,Delivered,112,22.73,61.41,0.05,12.14,6546.16
7005908,1/14/2025,19989,2546,659,WHNJ1,CO,Ground,UPS,Delivered,133,2.05,73.55,0.15,12.04,8326.87
7005909,9/5/2023,14723,2211,347,WHCA1,MT,2Day,UPS,Delivered,83,13.53,42.35,0.05,1.28,3340.58
7005910,7/13/2023,10783,3081,303,WHCA1,PA,Ground,FedEx,Delivered,48,11.85,31.26,0,39.15,1539.63
7005911,1/28/2024,11508,5688,430,WHTX1,RI,Overnight,FedEx,Delivered,84,26.98,21.57,0.05,7.28,1728.57
7005912,7/8/2025,15856,3149,372,WHFL1,NE,Ground,FedEx,Delivered,139,8.68,24.46,0,9.42,3409.36
7005913,12/2/2024,17539,2509,459,WHCA1,SC,Ground,UPS,Cancelled,150,8,23.03,0.1,40.75,3149.8
7005914,2/12/2024,10677,1914,692,WHWA1,NM,Ground,UPS,Delivered,4,6.16,46.72,0,43.2,230.08
7005915,6/7/2024,17251,3781,430,WHTX1,AZ,Overnight,USPS,Delivered,15,12.38,57.87,0,31.22,899.27
7005916,4/10/2023,17814,1390,322,WHNJ1,MS,Ground,USPS,Delivered,1,6.54,20.32,0,10.23,30.55
7005917,9/2/2025,14091,5050,680,WHNJ1,IA,Ground,USPS,Delivered,64,5.08,112.87,0,21.64,7245.32
7005918,11/8/2024,15724,5256,689,WHTX1,CO,Ground,USPS,Delivered,56,6.43,66.25,0,16.34,3726.34
7005919,11/9/2023,19553,5988,435,WHIL1,HI,Ground,FedEx,Pending,73,5.67,328.1,0,3.45,23954.75
7005920,8/19/2024,12687,4626,320,WHIL1,NJ,2Day,USPS,Delivered,97,5.47,45.19,0,30.7,4414.13
7005921,5/9/2023,18383,2071,520,WHNJ1,OH,Ground,FedEx,InTransit,46,10.53,286.41,0,47.38,13222.24
7005922,8/17/2025,19035,5792,633,WHGA1,WV,Ground,DHL,Pending,25,8.9,101.14,0,6.56,2535.06
7005923,7/25/2023,18527,5854,430,WHWA1,PA,Overnight,UPS,Delivered,50,13.91,15.22,0,30.45,791.45
7005924,10/26/2024,17690,3571,332,WHIL1,TX,Ground,USPS,Delivered,2,10.92,26.07,0,23.3,75.44
7005925,10/4/2023,11111,4738,390,WHTX1,SC,2Day,FedEx,Delivered,130,4.86,74.96,0.1,4.62,8774.94
7005926,12/5/2024,10579,3780,559,WHNJ1,NH,Ground,UPS,Delivered,48,2.8,17.66,0.2,22.01,700.15
7005927,1/13/2025,10062,1339,598,WHCA1,MN,Overnight,UPS,Delivered,86,5.31,32.04,0,30.59,2786.03
7005928,11/12/2024,10387,2977,633,WHCA1,TN,Ground,USPS,Delivered,40,15.81,19.68,0.15,18.59,687.71
7005929,9/17/2024,19362,4437,549,WHFL1,TN,2Day,FedEx,Delivered,84,15.6,268.12,0,18.96,22541.04
7005930,5/29/2025,12201,1795,473,WHWA1,AZ,Ground,DHL,Delivered,72,18.05,129.46,0.05,6.17,8861.23
7005931,4/3/2023,11684,2723,657,WHIL1,MT,Ground,UPS,Delivered,25,16.53,47.33,0.05,23.9,1147.99
7005932,12/4/2023,16322,4220,684,WHGA1,IN,Ground,UPS,Delivered,86,19.2,172.95,0,59.82,14933.52
7005933,10/7/2023,18057,1899,347,WHPA1,ME,Ground,UPS,Delivered,13,12.76,144.73,0.05,12.44,1799.86
7005934,9/6/2025,18679,1103,497,WHIL1,MA,Ground,FedEx,InTransit,62,29.5,150.14,0.15,44.78,7957.16
7005935,1/8/2024,17415,3860,679,WHGA1,MA,Ground,FedEx,Delivered,104,11.93,40.56,0.15,10.72,3596.22
7005936,12/13/2024,16644,5189,334,WHIL1,FL,Overnight,FedEx,Delivered,73,33.19,48.33,0.05,16.96,3368.65
7005937,11/18/2024,18733,2448,554,WHCA1,IL,Ground,UPS,Delivered,110,6.87,27.85,0.1,13.32,2770.47
7005938,8/28/2023,15632,5215,548,WHGA1,SD,Ground,UPS,InTransit,33,6.76,55.41,0,26.97,1855.5
7005939,9/26/2023,17946,3033,342,WHCA1,UT,Ground,UPS,Pending,6,8.91,33.97,0,6.36,210.18
7005940,11/7/2023,17727,5033,589,WHWA1,VA,Ground,USPS,InTransit,7,9.78,28.29,0,6.49,204.52
7005941,2/3/2024,15170,4061,423,WHFL1,OR,Ground,UPS,Delivered,33,8.25,132.48,0,27.83,4399.67
7005942,9/21/2023,19431,2535,327,WHTX1,PA,Overnight,UPS,Delivered,51,13.82,96.01,0,21.98,4918.49
7005943,1/24/2023,19183,3848,359,WHTX1,VT,2Day,FedEx,Delivered,71,9.4,32.35,0.05,47.2,2229.21
7005944,5/14/2025,16788,4210,447,WHNJ1,VT,Ground,USPS,Delivered,112,6.95,116.3,0,56.44,13082.04
7005945,8/17/2025,14468,5571,415,WHCA1,MS,Ground,UPS,Cancelled,132,7.89,74.48,0.1,15.53,8863.75
7005946,12/9/2023,15233,4464,687,WHCA1,PA,Ground,UPS,Delivered,99,20.76,48.11,0.05,2.61,4527.36
7005947,12/8/2023,18131,1435,499,WHFL1,VA,Ground,FedEx,Delivered,60,12.1,182.71,0.05,52.1,10466.57
7005948,1/9/2023,16197,2258,428,WHNJ1,HI,Ground,DHL,InTransit,32,3.66,74.3,0.1,38.24,2178.08
7005949,11/15/2024,13908,1055,676,WHWA1,NH,2Day,FedEx,Delivered,54,24.75,208.22,0.1,29.17,10148.66
7005950,3/11/2025,14289,1931,453,WHTX1,VT,Ground,UPS,Delivered,33,12.97,89.16,0.1,12.08,2660.13
7005951,6/22/2023,16735,3800,669,WHTX1,UT,Overnight,FedEx,Delivered,86,14.67,94.69,0,42.07,8185.41
7005952,7/7/2023,11081,1312,571,WHGA1,WV,Ground,DHL,Delivered,127,17.46,28.25,0.05,24.37,3432.73
7005953,1/29/2025,16241,1957,639,WHGA1,PA,Ground,FedEx,Delivered,68,18.01,40.62,0,16.71,2778.87
7005954,9/19/2024,10198,5084,383,WHPA1,SD,2Day,UPS,InTransit,6,5.76,166.43,0.05,12.49,961.14
7005955,2/22/2023,17815,5853,323,WHFL1,KY,Ground,UPS,Delivered,165,5.26,135.33,0,4.83,22334.28
7005956,9/26/2024,17852,3513,311,WHTX1,WV,Ground,DHL,Delivered,36,42.12,46.69,0.25,13.34,1273.97
7005957,11/22/2023,19791,2264,487,WHPA1,MT,Ground,FedEx,Delivered,155,6.58,23.27,0.05,24.51,3451.02
7005958,12/24/2023,11601,3748,416,WHIL1,MT,Ground,FedEx,Delivered,125,12.55,191.75,0,45.52,24014.27
7005959,1/5/2025,17463,3783,462,WHCA1,ID,Ground,UPS,Delivered,52,26.61,126.6,0,19.55,6602.75
7005960,2/22/2025,16867,2094,403,WHGA1,LA,Ground,FedEx,InTransit,7,7.66,26.93,0.1,23.75,193.41
7005961,1/21/2024,13693,3787,543,WHIL1,FL,Ground,UPS,Delivered,168,8.06,26.93,0,29.05,4553.29
7005962,8/1/2025,18876,3816,307,WHGA1,AZ,2Day,UPS,Delivered,92,17.43,216.55,0,33.03,19955.63
7005963,1/29/2024,13084,4764,662,WHNJ1,GA,Ground,USPS,Delivered,30,11.36,42.06,0,11.61,1273.41
7005964,1/7/2025,13990,5036,472,WHCA1,TX,Ground,UPS,Delivered,71,13.46,42.58,0.1,33.62,2754.48
7005965,4/29/2024,10333,5840,556,WHPA1,AK,Ground,UPS,Delivered,88,9.53,37.26,0,11.73,3290.61
7005966,6/4/2025,19964,3324,547,WHWA1,DE,Ground,USPS,Delivered,27,7.29,76.95,0,19.46,2097.11
7005967,6/16/2025,16107,1233,492,WHPA1,TX,Ground,UPS,Delivered,11,8.19,22.51,0,16.45,264.06
7005968,4/13/2023,17334,3102,414,WHWA1,LA,Ground,FedEx,Delivered,32,20.47,70.86,0,11.19,2278.71
7005969,7/20/2025,16656,5353,323,WHWA1,RI,Ground,FedEx,Delivered,6,8.37,22.41,0.15,13.05,127.34
7005970,3/11/2025,15309,3029,658,WHGA1,NM,Ground,USPS,InTransit,8,12.93,22.52,0,11.84,192
7005971,1/30/2025,14201,2930,614,WHTX1,IN,2Day,USPS,Delivered,19,5.59,23.07,0,10.76,449.09
7005972,8/18/2023,12722,2459,576,WHFL1,RI,2Day,FedEx,Delivered,19,34.01,23.7,0.05,11.71,439.49
7005973,2/15/2025,18999,2649,673,WHPA1,NC,Ground,UPS,Delivered,30,12.11,99.48,0.15,13.2,2549.94
7005974,4/9/2025,11065,1408,436,WHNJ1,NH,Ground,FedEx,Delivered,164,12.26,99.51,0.15,22.11,13893.8
7005975,11/11/2023,19081,4341,657,WHNJ1,UT,Ground,USPS,Delivered,78,17.43,53.54,0,23.25,4199.37
7005976,8/6/2025,16821,2978,495,WHTX1,NC,Ground,UPS,InTransit,54,7.49,38.56,0,12.64,2094.88
7005977,2/28/2023,18513,3414,558,WHNJ1,OH,Ground,FedEx,InTransit,76,20.47,157.84,0.15,25.7,10222.16
7005978,6/26/2023,13958,5938,578,WHFL1,AK,Overnight,UPS,Delivered,1,4.03,97.59,0,9.08,106.67
7005979,7/1/2024,12383,2761,370,WHCA1,OH,Ground,UPS,Delivered,149,6.92,26.29,0.05,62.49,3783.84
7005980,8/11/2024,13232,4598,659,WHGA1,NY,Overnight,UPS,Delivered,70,6.18,76.69,0,11.08,5379.38
7005981,10/23/2024,17009,2379,660,WHNJ1,OK,Ground,UPS,Delivered,58,3.24,73.97,0,17.47,4307.73
7005982,1/20/2023,11501,1621,336,WHCA1,VA,Ground,DHL,Delivered,166,7.28,99.21,0.2,20.56,13195.65
7005983,8/12/2025,11569,1930,408,WHTX1,WY,Ground,USPS,Pending,107,9.69,411.02,0.05,12.5,41792.68
7005984,2/22/2023,15893,1975,324,WHGA1,MN,2Day,FedEx,Delivered,42,5.2,33.83,0,43.15,1464.01
7005985,6/18/2023,13282,5488,440,WHTX1,CA,Ground,FedEx,Delivered,163,4.77,88.45,0,12.67,14430.02
7005986,1/17/2023,19712,5448,322,WHGA1,WA,Ground,FedEx,Delivered,136,10.25,170.98,0,4.67,23257.95
7005987,8/3/2024,14090,3854,639,WHFL1,KS,Ground,USPS,Delivered,171,9.53,199.76,0,33.67,34192.63
7005988,7/15/2025,11866,2690,629,WHNJ1,SC,2Day,USPS,Delivered,11,8.53,68.08,0.1,7.5,681.49
7005989,11/8/2024,19598,5672,504,WHNJ1,MS,2Day,UPS,InTransit,172,4.68,24.02,0.05,8.33,3933.2
7005990,3/8/2025,15601,5619,680,WHGA1,SC,Ground,FedEx,Delivered,72,7.89,17.08,0,22.27,1252.03
7005991,1/16/2023,16056,1726,524,WHCA1,NV,Ground,FedEx,Delivered,95,6.7,107,0,7.2,10172.2
7005992,7/6/2024,10005,1162,523,WHCA1,MO,Overnight,DHL,Pending,25,10.53,76.26,0.1,4.75,1720.6
7005993,3/31/2024,17960,1659,381,WHCA1,CT,2Day,FedEx,Pending,17,7.15,65.63,0,49.18,1164.89
7005994,5/16/2024,11169,3898,630,WHIL1,PA,Ground,USPS,InTransit,9,9.77,73.13,0,38.19,696.36
7005995,3/27/2023,12399,5620,491,WHPA1,CT,2Day,USPS,Delivered,54,4.55,119.02,0,10.54,6437.62
7005996,11/18/2024,12631,5100,586,WHPA1,DC,Ground,FedEx,Pending,27,4.33,87.95,0,44.26,2418.91
7005997,5/21/2024,16609,3543,447,WHPA1,MI,Ground,USPS,InTransit,10,13.97,78.65,0,28.64,815.14
7005998,12/31/2024,10348,2579,582,WHCA1,MI,Ground,UPS,InTransit,172,15.83,39.6,0.25,66.92,5175.32
7005999,4/30/2024,15862,4995,684,WHNJ1,NE,Ground,UPS,Pending,107,7.9,124.21,0,3.8,13294.27
7006000,6/26/2023,13343,2075,311,WHFL1,NC,2Day,FedEx,Pending,68,10.17,40.05,0.05,7.62,2594.85
7006001,10/27/2024,16501,4206,576,WHIL1,VT,Ground,UPS,Delivered,109,7.64,118.13,0.05,47.78,12280.14
7006002,7/22/2023,12575,5045,674,WHWA1,NY,Ground,UPS,Delivered,84,19.32,45.58,0,14.54,3843.26
7006003,5/6/2025,13826,4434,356,WHWA1,RI,2Day,FedEx,Delivered,21,8.85,90.64,0.1,31.53,1744.63
7006004,9/16/2024,14594,1878,473,WHCA1,NY,2Day,UPS,Delivered,88,7.41,206.21,0,32.06,18178.54
7006005,7/5/2023,15273,2092,603,WHNJ1,AL,Ground,USPS,Delivered,97,17.86,95.27,0.15,58.31,7913.32
7006006,8/14/2025,18245,4060,504,WHIL1,GA,Ground,DHL,Delivered,29,6.28,161.71,0,20.48,4710.07
7006007,6/8/2024,10149,2675,645,WHNJ1,VT,2Day,FedEx,Delivered,39,10.99,46.26,0.2,20.9,1464.21
7006008,3/27/2023,18695,2609,548,WHGA1,AR,Ground,FedEx,Delivered,48,5.33,64.18,0.1,21.54,2794.12
7006009,10/2/2024,10870,3827,614,WHNJ1,NH,2Day,FedEx,Delivered,82,14.9,46.81,0,50.12,3888.54
7006010,10/13/2023,13522,2218,566,WHIL1,CT,Ground,FedEx,Delivered,15,16.31,18.78,0,37.05,318.75
7006011,2/14/2025,13872,4053,322,WHCA1,PA,Ground,UPS,Delivered,109,4.62,126.78,0,21.01,13840.03
7006012,3/2/2025,11301,1314,627,WHPA1,CO,2Day,FedEx,Pending,43,4.2,89.35,0,3.04,3845.09
7006013,8/28/2025,17596,1730,324,WHIL1,HI,2Day,FedEx,Delivered,99,11.89,85.02,0.05,12.68,8008.81
7006014,5/20/2024,14834,5040,494,WHCA1,FL,Ground,UPS,Delivered,162,32.04,142.11,0,8.93,23030.75
7006015,3/26/2024,16671,1384,396,WHCA1,NJ,Ground,USPS,Delivered,141,17,27.1,0.05,98.36,3728.4
7006016,12/25/2024,12452,2813,563,WHFL1,MI,2Day,FedEx,Delivered,108,8.8,22.91,0,51.63,2525.91
7006017,6/6/2023,14386,3325,372,WHTX1,RI,Ground,UPS,InTransit,23,5.99,143.07,0,76.64,3367.25
7006018,7/12/2024,18531,4430,543,WHWA1,FL,Ground,FedEx,Delivered,107,4.82,57.12,0.05,12.94,5819.19
7006019,7/11/2024,12825,3746,683,WHFL1,PA,Ground,UPS,Delivered,88,15.38,69.74,0.1,2.62,5526.03
7006020,4/16/2023,16855,2865,338,WHGA1,DC,Ground,UPS,InTransit,116,17.4,21.49,0,27.39,2520.23
7006021,2/11/2024,19886,4292,692,WHTX1,VA,Ground,USPS,Cancelled,140,6.85,168.15,0,10.26,23551.26
7006022,4/13/2025,15965,5847,677,WHPA1,NC,Ground,USPS,Delivered,38,8.62,95.99,0,19.08,3666.7
7006023,4/16/2025,10987,1228,389,WHIL1,MT,Ground,UPS,Delivered,90,10.29,40.1,0,15.14,3624.14
7006024,4/27/2023,18172,3065,328,WHTX1,KS,Overnight,USPS,Delivered,33,29.67,258.36,0.05,16.29,8115.88
7006025,4/17/2023,13491,1012,392,WHPA1,FL,Overnight,UPS,Delivered,43,10.4,23.1,0,17.99,1011.29
7006026,10/24/2023,18077,2523,354,WHCA1,MN,Overnight,UPS,InTransit,69,5.55,47.64,0.15,9.67,2803.76
7006027,5/8/2025,13768,1692,459,WHIL1,IA,2Day,UPS,Pending,55,5,119.73,0,16.07,6601.22
7006028,6/1/2023,12007,4706,672,WHTX1,ME,Ground,UPS,Delivered,82,5.79,134.51,0,26.98,11056.8
7006029,12/7/2024,17926,2740,528,WHNJ1,TN,Ground,UPS,InTransit,113,21.35,21.1,0,24.65,2408.95
7006030,4/30/2023,13108,2526,672,WHPA1,KS,Ground,USPS,Delivered,83,13.61,49.2,0,22.05,4105.65
7006031,9/27/2024,14469,1070,676,WHPA1,MO,Ground,UPS,Delivered,179,8.13,101.13,0.1,6.24,16298.28
7006032,12/17/2023,13331,3249,341,WHGA1,OH,Ground,UPS,Delivered,108,1.73,168.26,0.1,20.04,16374.91
7006033,1/27/2025,18723,4124,337,WHWA1,DC,Ground,FedEx,InTransit,188,6,158.63,0,14.48,29836.92
7006034,9/20/2023,10924,5725,425,WHNJ1,IL,Overnight,UPS,InTransit,109,12.29,97.97,0,22.79,10701.52
